Tanggal,Kode_wilayah,Wilayah,Stasiun,Temperatur_rata-rata,Kelembapan_rata-rata,Curah_hujan, Lamanya_penyinaran_matahari ,Kecepatan_angin_rata-rata,Kategori_Curah_Hujan,Klasifikasi
5/14/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31,71,0,7.6,1,Tidak Hujan,Normal
5/15/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.2,82,0,4.2,2,Tidak Hujan,Normal
5/16/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,32.2,71,0,1.7,1,Tidak Hujan,Normal
5/17/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31.2,73,2,8,2,Hujan Sedang,Normal
5/18/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.8,78,16.7,7,2,Hujan Sedang,Normal
5/19/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29,81,5.1,1.7,1,Hujan Sedang,Normal
5/20/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,32,72,10.5,1.5,1,Hujan Sedang,Normal
5/21/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.8,79,33.5,9.3,1,Hujan Sedang,La Niña
5/22/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.7,80,0,2,2,Tidak Hujan,Normal
5/23/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.5,74,12.3,1,1,Hujan Sedang,Normal
5/24/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.2,80,0,5.4,2,Tidak Hujan,Normal
5/25/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.5,77,5.5,2,1,Hujan Sedang,Normal
5/26/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.3,75,3.8,6.4,2,Hujan Sedang,Normal
5/27/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.9,73,18.9,3.1,1,Hujan Sedang,Normal
5/28/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.1,77,11.1,8.8,2,Hujan Sedang,Normal
5/29/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,32.1,68,3.5,5.9,1,Hujan Sedang,Normal
5/30/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31.3,69,0,8.3,3,Tidak Hujan,Normal
5/31/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,32.3,68,15.5,8.6,1,Hujan Sedang,Normal
6/1/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31.7,72,14,9.4,1,Hujan Sedang,Normal
6/2/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.5,78,0,6.8,1,Tidak Hujan,Normal
6/3/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31,77,0,1.3,2,Tidak Hujan,Normal
6/4/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.5,81,14.5,1.8,1,Hujan Sedang,Normal
6/5/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.9,74,0,2.6,1,Tidak Hujan,Normal
6/6/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.1,86,36.1,7.9,1,Hujan Sedang,La Niña
6/7/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.7,76,49.5,2,0,Hujan Sedang,La Niña
6/8/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31,72,0,3.7,2,Tidak Hujan,Normal
6/9/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31.1,75,0,5.4,1,Tidak Hujan,Normal
6/10/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31.7,72,0,3.7,2,Tidak Hujan,Normal
6/11/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.4,80,0,5.8,2,Tidak Hujan,Normal
6/12/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.5,77,25.1,4.3,2,Hujan Sedang,Normal
6/13/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,32,70,20.5,7.4,2,Hujan Sedang,Normal
6/14/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.6,74,0,9.9,1,Tidak Hujan,Normal
6/15/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,32.2,68,0,2.3,2,Tidak Hujan,Normal
6/16/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31.2,69,0,8,1,Tidak Hujan,Normal
6/17/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,33.2,63,0,3.4,1,Tidak Hujan,Normal
6/18/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30,75,0,9.6,1,Tidak Hujan,Normal
6/19/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31.8,69,4.5,2,2,Hujan Sedang,Normal
6/20/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31.9,69,0,9,2,Tidak Hujan,Normal
6/21/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.6,74,0,8.6,1,Tidak Hujan,Normal
6/22/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.4,86,0,2.2,1,Tidak Hujan,Normal
6/23/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,27.2,87,17.2,1.3,1,Hujan Sedang,Normal
6/24/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.1,76,50.2,0.4,1,Hujan Ekstrem,La Niña
6/25/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.9,77,2,5,1,Hujan Sedang,Normal
6/26/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30,77,0,3.5,1,Tidak Hujan,Normal
6/27/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.7,78,0,1.6,1,Tidak Hujan,Normal
6/28/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.2,80,0,3.2,1,Tidak Hujan,Normal
6/29/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30,76,21.8,3.6,2,Hujan Sedang,Normal
6/30/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.8,81,1,5.3,1,Hujan Sedang,Normal
7/1/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.7,75,106,4.6,1,Hujan Ekstrem,La Niña
7/2/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.6,75,0,3.6,2,Tidak Hujan,Normal
7/3/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31.2,71,1,6.4,2,Hujan Sedang,Normal
7/4/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31.2,72,0,7.5,2,Tidak Hujan,Normal
7/5/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.2,76,0,4.8,1,Tidak Hujan,Normal
7/6/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.9,74,0,3,1,Tidak Hujan,Normal
7/7/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31.7,71,0,2.9,1,Tidak Hujan,Normal
7/8/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.3,78,2,4.9,2,Hujan Sedang,Normal
7/9/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.6,79,0.8,2.7,1,Hujan Sedang,Normal
7/10/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29,81,0.4,3.6,1,Hujan Sedang,Normal
7/11/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,27.9,86,55.5,2.2,1,Hujan Ekstrem,La Niña
7/12/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.2,79,46.3,0.9,2,Hujan Sedang,La Niña
7/13/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30,76,0.4,0.7,1,Hujan Sedang,Normal
7/14/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,26.2,90,10,6.3,1,Hujan Sedang,Normal
7/15/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.8,66,0.8,0,1,Hujan Sedang,Normal
7/16/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31.4,69,0,10,2,Tidak Hujan,Normal
7/17/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31.1,74,0,8.3,1,Tidak Hujan,Normal
7/18/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.3,79,18,3.9,1,Hujan Sedang,Normal
7/19/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,27.9,88,38,1.6,0,Hujan Sedang,La Niña
7/20/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.5,81,0,0,2,Tidak Hujan,Normal
7/21/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31.4,72,0.4,0.8,1,Hujan Sedang,Normal
7/22/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.5,77,4,6.9,1,Hujan Sedang,Normal
7/23/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.3,77,0,7,1,Tidak Hujan,Normal
7/24/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,32,68,0,3.8,2,Tidak Hujan,Normal
7/25/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,32,67,0,9.4,2,Tidak Hujan,Normal
7/26/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31.6,73,0,9,1,Tidak Hujan,Normal
7/27/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31.4,74,3.9,6.2,2,Hujan Sedang,Normal
7/28/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31.9,69,2,5.1,2,Hujan Sedang,Normal
7/29/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31.7,71,0,7.3,1,Tidak Hujan,Normal
7/30/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30,78,4.5,7.3,1,Hujan Sedang,Normal
7/31/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.4,80,8.8,6,1,Hujan Sedang,Normal
8/1/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.9,84,0,2.9,1,Tidak Hujan,Normal
8/2/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31.7,71,0,0.5,2,Tidak Hujan,Normal
8/3/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31.2,72,1.2,6.7,2,Hujan Sedang,Normal
8/4/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.8,78,28.6,5.1,1,Hujan Sedang,La Niña
8/5/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.9,82,47,5,1,Hujan Sedang,La Niña
8/6/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.5,80,36,2.3,2,Hujan Sedang,La Niña
8/7/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.2,78,54.7,5.2,2,Hujan Ekstrem,La Niña
8/8/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29,80,0,5.3,1,Tidak Hujan,Normal
8/9/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.7,82,47,3.6,2,Hujan Sedang,La Niña
8/10/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.5,85,8.4,4.5,2,Hujan Sedang,Normal
8/11/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29,79,4.5,1.6,2,Hujan Sedang,Normal
8/12/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.2,76,11,4.3,2,Hujan Sedang,Normal
8/13/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.2,81,41.5,5.5,1,Hujan Sedang,La Niña
8/14/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,26.5,90,74.2,1.3,1,Hujan Ekstrem,La Niña
8/15/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.8,78,0.8,0,3,Hujan Sedang,Normal
8/16/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.5,79,43.4,4.7,1,Hujan Sedang,La Niña
8/17/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.5,83,3,2.8,1,Hujan Sedang,Normal
8/18/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.6,77,2,1.1,1,Hujan Sedang,Normal
8/19/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.7,76,19,1.8,2,Hujan Sedang,Normal
8/20/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.1,76,0.2,4.7,1,Hujan Sedang,Normal
8/21/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.3,79,0,2.8,2,Tidak Hujan,Normal
8/22/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29,82,7.7,1.4,2,Hujan Sedang,Normal
8/23/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.3,79,13.3,3.4,3,Hujan Sedang,Normal
8/24/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,26.9,88,13.1,5,0,Hujan Sedang,Normal
8/25/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.4,75,0.2,0,1,Hujan Sedang,Normal
8/26/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.1,83,8,4.8,1,Hujan Sedang,Normal
8/27/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.8,73,3,2,1,Hujan Sedang,Normal
8/28/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.6,76,6.3,7.1,2,Hujan Sedang,Normal
8/29/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.3,78,71,3.7,2,Hujan Ekstrem,La Niña
8/30/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.2,84,3,5.1,1,Hujan Sedang,Normal
8/31/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.2,74,38,2.6,2,Hujan Sedang,La Niña
9/1/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29,80,20.5,4,1,Hujan Sedang,Normal
9/2/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30,75,0,2.5,2,Tidak Hujan,Normal
9/3/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.3,81,56.7,2.8,1,Hujan Ekstrem,La Niña
9/4/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,27.9,83,116.8,3.3,1,Hujan Ekstrem,La Niña
9/5/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,27.2,88,1,0,1,Hujan Sedang,Normal
9/6/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.4,82,11.6,0.2,1,Hujan Sedang,Normal
9/7/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31.2,70,0,0.2,2,Tidak Hujan,Normal
9/8/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31.2,72,0,6.2,1,Tidak Hujan,Normal
9/9/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31.1,72,0,5.6,2,Tidak Hujan,Normal
9/10/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.5,79,0,3.9,2,Tidak Hujan,Normal
9/11/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.7,76,0,1.5,2,Tidak Hujan,Normal
9/12/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.8,73,0.9,5.2,2,Hujan Sedang,Normal
9/13/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.4,78,7.4,2.7,2,Hujan Sedang,Normal
9/14/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.1,84,28.9,6,2,Hujan Sedang,La Niña
9/15/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.6,81,72.5,4.3,2,Hujan Ekstrem,La Niña
9/16/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.8,78,75,1.7,2,Hujan Ekstrem,La Niña
9/17/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.8,80,0,3.8,1,Tidak Hujan,Normal
9/18/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,27.6,85,9,1.7,1,Hujan Sedang,Normal
9/19/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.9,82,64.8,2.1,1,Hujan Ekstrem,La Niña
9/20/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,27,91,6.8,4,1,Hujan Sedang,Normal
9/21/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,27.5,85,4.6,0.4,1,Hujan Sedang,Normal
9/22/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.3,81,5,0,1,Hujan Sedang,Normal
9/23/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29,81,1.5,0.4,1,Hujan Sedang,Normal
9/24/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.4,80,0,4.3,2,Tidak Hujan,Normal
9/25/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.4,83,0.2,3.5,2,Hujan Sedang,Normal
9/26/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.7,71,69,0,2,Hujan Ekstrem,La Niña
9/27/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,31.2,73,0,4.5,2,Tidak Hujan,Normal
9/28/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,32.1,70,0,7.5,2,Tidak Hujan,Normal
9/29/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.3,82,0,6.9,2,Tidak Hujan,Normal
9/30/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.6,75,45.8,2.4,1,Hujan Sedang,La Niña
10/1/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.6,74,0,4.6,2,Tidak Hujan,Normal
10/2/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30,78,1.2,6.6,2,Hujan Sedang,Normal
10/3/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.8,77,7.8,4.8,2,Hujan Sedang,Normal
10/4/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.8,79,29.8,5,1,Hujan Sedang,La Niña
10/5/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.8,77,36.6,4,2,Hujan Sedang,La Niña
10/6/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.4,79,0,2.5,2,Tidak Hujan,Normal
10/7/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,27.8,86,7.3,6,0,Hujan Sedang,Normal
10/8/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.4,77,2,1.1,1,Hujan Sedang,Normal
10/9/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.7,78,0,4.2,2,Tidak Hujan,Normal
10/10/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.9,80,3,4.8,2,Hujan Sedang,Normal
10/11/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.8,83,33.1,0.4,1,Hujan Sedang,La Niña
10/12/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.1,85,8,2.3,2,Hujan Sedang,Normal
10/13/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.9,78,0,2.1,1,Tidak Hujan,Normal
10/14/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.9,80,0,3.9,2,Tidak Hujan,Normal
10/15/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.9,78,19.3,1.9,1,Hujan Sedang,Normal
10/16/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.6,81,0,4.3,2,Tidak Hujan,Normal
10/17/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28,84,12.6,0.2,1,Hujan Sedang,Normal
10/18/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.3,78,0,0.4,2,Tidak Hujan,Normal
10/19/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.7,82,23.3,5.5,2,Hujan Sedang,Normal
10/20/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29,81,1.6,2.4,1,Hujan Sedang,Normal
10/21/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.5,83,0,0.8,1,Tidak Hujan,Normal
10/22/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.5,82,1.5,0.3,1,Hujan Sedang,Normal
10/23/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28,85,0.5,0.5,1,Hujan Sedang,Normal
10/24/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,27.8,84,37,0.8,1,Hujan Sedang,La Niña
10/25/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.7,76,0,1.4,2,Tidak Hujan,Normal
10/26/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.2,76,0,5.6,2,Tidak Hujan,Normal
10/27/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.5,76,1.4,5.2,2,Hujan Sedang,Normal
10/28/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.4,81,0,4.8,1,Tidak Hujan,Normal
10/29/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,26,91,1.5,3.1,1,Hujan Sedang,Normal
10/30/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29,79,31,0.8,1,Hujan Sedang,La Niña
10/31/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.5,73,12.5,5.6,1,Hujan Sedang,Normal
11/1/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.9,79,7,5.5,2,Hujan Sedang,Normal
11/2/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.2,82,2.5,1.8,3,Hujan Sedang,Normal
11/3/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.1,76,0,0.9,2,Tidak Hujan,Normal
11/4/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.5,82,0.5,6.2,1,Hujan Sedang,Normal
11/5/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.8,82,1.2,0,1,Hujan Sedang,Normal
11/6/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.8,76,0.5,4.2,2,Hujan Sedang,Normal
11/7/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28.1,83,0,4.6,1,Tidak Hujan,Normal
11/8/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.3,78,0,1.7,2,Tidak Hujan,Normal
11/9/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,29.1,77,5,1.3,2,Hujan Sedang,Normal
11/10/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30,74,1,2.9,1,Hujan Sedang,Normal
11/11/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.3,73,1,4.8,2,Hujan Sedang,Normal
11/12/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.2,76,4,6.4,2,Hujan Sedang,Normal
11/13/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,30.4,72,0,8.1,1,Tidak Hujan,Normal
11/14/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28,85,28.8,4.7,1,Hujan Sedang,La Niña
11/15/2023,12.71,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,28,82,31.5,0.4,2,Hujan Sedang,La Niña
